Cap ID,Site,Year,Species,Tissue,Num,Length,Weight,Sample weight,As,Cd,Cu,Pb,Se,Zn
527,GC,2021,RSSH,wb,1,na,0.06,0.1421,0.732484076,0.50955414,13.05732484,2.579617834,1.847133758,145.0318471
352,BG,2021,Suckers,g,3,205,85,0.1483,0.918367347,0.398886827,17.45825603,0.538033395,2.782931354,101.4749536
417,BG,2021,Suckers,g,3,205,85,0.0436,0.33153868,0.110512893,5.80051006,0.188438651,0.687163502,33.59875319
417,BG,2021,Suckers,g,3,205,85,0.0679,0.977757183,0.347544022,18.02131603,0.653382762,1.964782206,102.9008341
438,BG,2021,Suckers,g,2,245,160,0.1188,1.612903226,0.483870968,17.78937381,1.375711575,2.409867173,135
48,DL,2021,Suckers,g,1,468,1056,0.1348,0.589090909,0.083636364,5,0.694545455,0.858181818,74.46181818
50,DL,2021,Suckers,g,2,480,1114,0.1313,0.714872638,0.13147083,5.940838127,0.920295809,1.400986031,100.3574363
53,DL,2021,Suckers,g,3,449,988.83056,0.1503,0.524546066,0.137861466,4.946200403,0.568258238,1.775386685,89.23335575
55,DL,2021,Suckers,g,4,460,1016.04608,0.0175,0.4125,0.0875,5.50625,0.71875,1.61875,69.625
57,DL,2021,Suckers,g,5,430,816.4656,0.3467,0.461689587,0.10805501,14.2043222,0.746561886,1.591355599,99.53831041
59,DL,2021,Suckers,g,6,428,843.68112,0.2862,0.655624569,0.155279503,6.007591442,1.839199448,1.93236715,105.4554865
61,DL,2021,Suckers,g,7,479,1133.98,0.378,0.342886387,0.092118731,5.547594678,0.624360287,1.028659161,97.1136131
63,DL,2021,Suckers,g,8,436,861.8248,0.3942,0.289443814,0.119182747,4.659477866,0.584562997,1.08399546,113.3314415
230,DL,2022,Suckers,g,1,612,2640,0.1337,5.605536332,0.183391003,9.615916955,1.588235294,2.273356401,54.03114187
231,DL,2022,Suckers,g,2,583,1980,0.1053,2.903663501,0.413839891,4.979647218,1.224559023,0.91587517,70.67164179
233,DL,2022,Suckers,g,3,460,1045,0.0627,1.654351396,0.13546798,7.179802956,0.948275862,1.732348112,76.0591133
237,DL,2022,Suckers,g,4,488,1425,0.0962,0.720844812,0.12855831,6.331496786,0.858585859,1.808999082,78.76951331
239,DL,2022,Suckers,g,5,520,1615,0.2029,3.192307692,0.129370629,13.77972028,2.111888112,1.783216783,87.61188811
307,BG,2022,Suckers,g,1,470,1215,0.1375,0.971810089,0.630563798,12.78560831,0.760385757,1.839762611,116.1646884
308,BG,2022,Suckers,g,2,430,880,0.1217,0.739625167,0.358099063,5.3145917,0.505354752,1.663319946,102.3627845
337,BG,2021,Suckers,g,15,534,1700,0.1453,0.418888043,0.712109673,7.600913938,0.734958111,1.477532369,61.85072353
412,BG,2021,Suckers,g,15,534,1700,0.0748,-0.001323452,-0.001323452,-0.022498677,-0.001323452,-0.001323452,-0.079407094
436,BG,2021,Suckers,g,8,478,1195,0.4183,0.635210924,0.147524994,8.966105828,0.748597903,1.976347232,86.47524994
529,BG,2022,Suckers,g,2,430,880,0.107,0.854956753,0.399201597,5.655355955,0.442448436,1.842980705,101.2175649
536,BG,2022,Suckers,g,8,430,880,0.3274,0.590733591,0.123552124,4.694980695,0.44015444,1.637065637,77.83011583
